Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,MDT,ETH,10000,76244.64437471573221493248056295873,5147.345523829315200960955541584115,51.47345523829315200960955541584115,=I2*365/G2
2022-01-18,SHIBA2,USDT,10000,920968.0564572783031703270317207586,5127.623796,51.27623796,=I2*365/G2
2022-01-18,SHIBA2,ETH,10000,2289192.279510888905528780285433237,5070.5339819458526745053591279519,50.705339819458526745053591279519,=I2*365/G2
2022-01-18,GRG,ETH,10000,1593191.780820328320595390667219617,4983.376281469594828416636400043439,49.83376281469594828416636400043439,=I2*365/G2
2022-01-18,MATIC,USDC,3000,77000.12414859328736350665671244781,4980.301214552952843230724087857237,14.94090364365885852969217226357171,=I2*365/G2
2022-01-18,FEE,ETH,10000,769.6079684909515815662131916091574,4796.703035079344226709186549705449,47.96703035079344226709186549705449,=I2*365/G2
2022-01-18,ELON,ETH,3000,308138.0736147201313557815728158331,4775.844025532624781513127513954261,14.32753207659787434453938254186278,=I2*365/G2
2022-01-18,FNC,ETH,10000,2841.36546196742563981410360094712,4773.630614694052384601710222197371,47.73630614694052384601710222197371,=I2*365/G2
2022-01-18,XOR,ETH,3000,102274.4393239562449311664361885293,4745.42624704476124539175511114265,14.23627874113428373617526533342795,=I2*365/G2
2022-01-18,ETH,DUST,10000,20102.20096967648959513529252491574,4742.664827151748449174342323003823,47.42664827151748449174342323003823,=I2*365/G2
2022-01-18,SENSO,USDT,3000,818.8886399999999999999999999999999,4732.171548999999999999999999999999,14.196514647,=I2*365/G2
2022-01-18,DYSTO20,ETH,10000,101629.0029963293783591174017192302,4644.31600931514875989510763685264,46.4431600931514875989510763685264,=I2*365/G2
2022-01-18,RNDR,ETH,3000,340185.2442995079679584247405164973,4589.503547509767316029893871743819,13.76851064252930194808968161523146,=I2*365/G2
2022-01-18,ONEFOX,USDC,500,501022.1973887525286084898929898447,4562.369482,2.281184741,=I2*365/G2
2022-01-18,TONCOIN,USDT,3000,14287.29736787303248186020458443308,4519.670892,13.559012676,=I2*365/G2
2022-01-18,ZEFU,ETH,10000,96070.95456684032270698248876301685,4458.197354790436433588466354521391,44.58197354790436433588466354521391,=I2*365/G2
2022-01-18,ETH,CLH,10000,386.3663444095359886903198877261141,4448.826469414499511521180283075187,44.48826469414499511521180283075187,=I2*365/G2
2022-01-18,USDC,VCRED,3000,10696.718941,4311.534149,12.934602447,=I2*365/G2
2022-01-18,VPAD,ETH,10000,19679.28743791714411126038064046281,4299.305916636839103119216679655504,42.99305916636839103119216679655504,=I2*365/G2
2022-01-18,NU,ETH,10000,164440.5511660536122482153811609126,4293.821705371984366906190324615934,42.93821705371984366906190324615934,=I2*365/G2
2022-01-18,CHZ,ETH,10000,497774.094376168745531306019448,4266.46922152436178492633556251166,42.6646922152436178492633556251166,=I2*365/G2
2022-01-18,HEX,ETH,10000,329492.8807918333552594729406160428,4241.726091393266187407746200927382,42.41726091393266187407746200927382,=I2*365/G2
2022-01-18,NOIA,ETH,3000,22350.87203708610102716325948114021,4189.46280552553991229715796503656,12.56838841657661973689147389510968,=I2*365/G2
2022-01-18,CMK,USDC,10000,1222213.933650746740788189040661101,4067.172687999999999999999999999999,40.67172687999999999999999999999999,=I2*365/G2
2022-01-18,TGOLD,ETH,3000,30041.55922439038982359919241837765,4059.953438866727621886647725819889,12.17986031660018286565994317745967,=I2*365/G2
2022-01-18,ETH,NFD,10000,2111494.137350873822585221734520303,4052.926208990658146688121223330142,40.52926208990658146688121223330142,=I2*365/G2
2022-01-18,RAW,ETH,10000,106255.6111441228016671988666236227,4045.385689623881282926890668274239,40.45385689623881282926890668274239,=I2*365/G2
2022-01-18,MASK,USDC,3000,110112.159095,4027.307156,12.081921468,=I2*365/G2
2022-01-18,TUSD,TGOLD,3000,81075.78160241437358761699999999999,4007.186006968319335581675593763485,12.02155802090495800674502678129046,=I2*365/G2
2022-01-18,SNTVT,ETH,3000,15274.52281458113914372650512227597,3933.940260722303827804371858270168,11.8018207821669114834131155748105,=I2*365/G2
2022-01-18,SKULL,ETH,10000,10500.87953058128675514283571989038,3906.59307223913959493095049720638,39.0659307223913959493095049720638,=I2*365/G2
2022-01-18,WBTC,FUN,3000,671165.5874896087077807916872972004,3897.725864379319846656255962220162,11.69317759313795953996876788666049,=I2*365/G2
2022-01-18,SPC,USDC,3000,789437.7091801605828173036984739751,3851.406274,11.554218822,=I2*365/G2
2022-01-18,BLOCKS,ETH,3000,104074.4887362652956938776151976465,3837.774805327686155430053357348093,11.51332441598305846629016007204428,=I2*365/G2
2022-01-18,EZX,ETH,3000,97932.48515986851851160016999039233,3825.959312992860139928325574247184,11.47787793897858041978497672274155,=I2*365/G2
2022-01-18,BORING,ETH,3000,99228.20549527407857434983406815071,3810.942779074804227359584235426934,11.4328283372244126820787527062808,=I2*365/G2
2022-01-18,NABOX,ETH,10000,158447.4277331981104835219855777824,3772.350229566969030617279641214803,37.72350229566969030617279641214803,=I2*365/G2
2022-01-18,NIL,ETH,3000,2384.388493908588611996298902526772,3742.044008297314743092519398139609,11.22613202489194422927755819441883,=I2*365/G2
2022-01-18,USDC,RPL,10000,96298.59203451359380460124809947946,3723.430604,37.23430604,=I2*365/G2
2022-01-18,LINK,ETH,10000,132787.7857371173767755081414099007,3679.327240277992062534599843284182,36.79327240277992062534599843284182,=I2*365/G2
2022-01-18,ETH,ETHM,10000,2884.816493283617378780925290839566,3631.101907037304941137276656886455,36.31101907037304941137276656886455,=I2*365/G2
2022-01-18,BTRST,USDC,10000,9140.851377999999999999999999999999,3602.151089,36.02151089,=I2*365/G2
2022-01-18,RING,ETH,3000,118334.3372916334539152924515750247,3591.454062762139094790780005063162,10.77436218828641728437234001518949,=I2*365/G2
2022-01-18,RELAY,USDT,10000,13901.90023,3543.957610094392716614235112841738,35.43957610094392716614235112841738,=I2*365/G2
2022-01-18,ERSDL,ETH,3000,23982.64561992036882716712657236829,3470.282337856880787440765080243513,10.41084701357064236232229524073054,=I2*365/G2
2022-01-18,ETH,WEB3,3000,6302.323199092380194107789143894471,3418.953548983772656783896656719919,10.25686064695131797035168997015976,=I2*365/G2
2022-01-18,ETH,NFTI,10000,443236.750604185830719855401059871,3418.148844746292423773592768971674,34.18148844746292423773592768971674,=I2*365/G2
2022-01-18,UNCX,ETH,3000,27272.83538100433346374243728164441,3409.397606490623600553089950469963,10.22819281947187080165926985140989,=I2*365/G2
2022-01-18,ETH,BFLY,3000,17708.00785548746418596621713827194,3385.345414290723380700030702651188,10.15603624287217014210009210795356,=I2*365/G2
2022-01-18,STORJ,ETH,10000,26444.03862340189424350018325585308,3382.006221775753391819158691525684,33.82006221775753391819158691525684,=I2*365/G2
2022-01-18,PL2,ETH,3000,17964.98413142671018024171753779053,3281.328730702430008287695956716783,9.843986192107290024863087870150349,=I2*365/G2
2022-01-18,SETH,ETH,500,747475.4464290008731792495163972297,3268.515871260750861827796494949139,1.63425793563037543091389824747457,=I2*365/G2
2022-01-18,AKITA,ETH,10000,399530.1453247616526413006105878948,3260.023971267435695987615026370873,32.60023971267435695987615026370873,=I2*365/G2
2022-01-18,CXO,ETH,10000,20474.46684686373321585284548615129,3212.215940096528700156154627533662,32.12215940096528700156154627533662,=I2*365/G2
2022-01-18,BZN,ETH,3000,35324.97496119016189760863539827911,3206.498522325403043143270280465561,9.619495566976209129429810841396683,=I2*365/G2
2022-01-18,STACK,ETH,10000,32279.61293399837880894806418359777,3184.508729435567061179385318869045,31.84508729435567061179385318869045,=I2*365/G2
2022-01-18,BCAU,USDT,10000,10558.425399,3177.143807,31.77143807,=I2*365/G2
2022-01-18,OVERSTIM,ETH,10000,16141.9502083182365546388779505537,3157.944798168588170094814878991329,31.57944798168588170094814878991329,=I2*365/G2
2022-01-18,RAI,ETH,3000,139638.6928856562320650340783569808,3147.140766073818181257229061902679,9.441422298221454543771687185708037,=I2*365/G2
2022-01-18,PAX,USDC,500,136591.4163811215809569184038982525,3142.963166,1.571481583,=I2*365/G2
2022-01-18,UCD,ETH,3000,666694.7410617523893964930129414058,3110.841536751375814776863423921431,9.332524610254127444330590271764291,=I2*365/G2
2022-01-18,USDC,ZEFU,10000,13370.611354,3085.34569,30.8534569,=I2*365/G2
2022-01-18,SUSD,FRAX,500,1471653.278008976031250401709489627,3060.239607951650542308170493338195,1.530119803975825271154085246669098,=I2*365/G2
2022-01-18,USDT,DVF,3000,4345687.61396828821352784850102578,3015.165602,9.045496806,=I2*365/G2
2022-01-18,ETH,MEDIA,10000,368914.2262890426934591160566285882,2997.655139701025947554196965865969,29.97655139701025947554196965865969,=I2*365/G2
2022-01-18,FORTH,ETH,3000,79713.9811992004632806020053626552,2983.680532838516954997396497275631,8.951041598515550864992189491826892,=I2*365/G2
2022-01-18,API3,ETH,10000,4971.005406088986690662807469744456,2977.595490923085978982332134048299,29.77595490923085978982332134048299,=I2*365/G2
2022-01-18,JRT,USDC,3000,482362.2001914568059869265294473853,2944.807292,8.834421876,=I2*365/G2
2022-01-18,HLTH,ETH,3000,91296.77323317439387480099925794125,2919.933815673423426474316413121229,8.759801447020270279422949239363687,=I2*365/G2
2022-01-18,SOCKS,ETH,10000,581493.5410968338667774704641214705,2903.552189956130721574210446065666,29.03552189956130721574210446065666,=I2*365/G2
2022-01-18,SHOPX,ETH,3000,62432.32799654003398998276240864538,2901.355248335888640457960879152614,8.704065745007665921373882637457841,=I2*365/G2
2022-01-18,ATTR,ETH,3000,94109.90725324027772211386073728502,2883.620261061540076378439163932179,8.650860783184620229135317491796537,=I2*365/G2
2022-01-18,MEGA,ETH,10000,53324.98808372743944332086981642828,2840.629464613928850455132697023532,28.40629464613928850455132697023532,=I2*365/G2
2022-01-18,WIJM,ETH,3000,79143.48941425386540186421399467958,2818.176458466985559397428473383691,8.454529375400956678192285420151073,=I2*365/G2
2022-01-18,DON,ETH,3000,404747.5090240700431489534773820757,2813.311590281039688674171727286789,8.439934770843119066022515181860367,=I2*365/G2
2022-01-18,RSV,USDT,500,87136.45094000000000000000000000002,2784.538138,1.392269069,=I2*365/G2
2022-01-18,QUICK,ETH,10000,440734.8103510397482031863990270549,2747.873987808275570439066972828129,27.47873987808275570439066972828129,=I2*365/G2
2022-01-18,BANK,ETH,3000,91354.98355979974822102056643765397,2643.396298383334755102114407254831,7.930188895150004265306343221764493,=I2*365/G2
2022-01-18,ETH,DFND,3000,73261.94682178123455596982214980119,2639.965423900765078128969212812996,7.919896271702295234386907638438988,=I2*365/G2
2022-01-18,SFI,ETH,3000,32550.60992589314606929212596952385,2628.723248254008599334244782473921,7.886169744762025798002734347421763,=I2*365/G2
2022-01-18,BRIGHT,ETH,3000,561087.4705959887064466167653972165,2604.474714253112402000292184246734,7.813424142759337206000876552740202,=I2*365/G2
2022-01-18,SNT,ETH,3000,44152.82199965760081444295858843868,2598.865812366982607960733334230871,7.796597437100947823882200002692613,=I2*365/G2
2022-01-18,REN,USDC,10000,8462.386805,2597.538316,25.97538316,=I2*365/G2
2022-01-18,BRD,USDT,10000,17798.618511,2550.415756,25.50415756,=I2*365/G2
2022-01-18,CRFI,ETH,3000,1861.319471895186750412685245186057,2547.538489998496526445323499121115,7.642615469995489579335970497363345,=I2*365/G2
2022-01-18,ETH,SURE,3000,1343863.046801174307088997942340695,2527.972622051898231714645933746921,7.583917866155694695143937801240763,=I2*365/G2
2022-01-18,STACK,USDT,10000,18456.845884,2486.890173,24.86890173,=I2*365/G2
2022-01-18,BTSG,ETH,3000,28211.33096259883634393462998568567,2480.834502404440272980461384008771,7.442503507213320818941384152026314,=I2*365/G2
2022-01-18,ETH,BICO,10000,6039.425038769148252573266979783627,2448.684255601894815657999709352088,24.48684255601894815657999709352088,=I2*365/G2
2022-01-18,RKTS,ETH,10000,6380.554442475604458534440669153958,2448.197603863978108241582955739954,24.48197603863978108241582955739954,=I2*365/G2
2022-01-18,OOKS,ETH,10000,34506.57204208432491813688589251761,2432.084879296439320113068664820082,24.32084879296439320113068664820082,=I2*365/G2
2022-01-18,MC,ETH,10000,2058153.714112273441329375911904671,2422.5468501777163221551166039595,24.225468501777163221551166039595,=I2*365/G2
2022-01-18,ARCX,ETH,10000,880361.6783603617532900692337161163,2419.257936119308545991579869048555,24.19257936119308545991579869048555,=I2*365/G2
2022-01-18,OHM,USDC,3000,11856.59187840921819016626881999058,2402.457581,7.207372743,=I2*365/G2
2022-01-18,ETH,NCR,10000,51947.16666750872776829440744407609,2392.713598108328044136614785695311,23.92713598108328044136614785695311,=I2*365/G2
2022-01-18,LEASH,ETH,10000,2309495.40963706882753444005576983,2379.889112364554023668963280752722,23.79889112364554023668963280752722,=I2*365/G2
2022-01-18,BANK,ETH,10000,31237.60235881260666143207852339225,2374.250173438227812975201756831736,23.74250173438227812975201756831736,=I2*365/G2
2022-01-18,PKF,ETH,10000,21784.65526551301689496545129560578,2287.370373882716345286410320251173,22.87370373882716345286410320251173,=I2*365/G2
2022-01-18,SDAO,ETH,10000,53942.63599741406564443144950932416,2273.698921660721458261609029981979,22.73698921660721458261609029981979,=I2*365/G2
2022-01-18,JPYC,ETH,3000,6678.294073159577520200607305890267,2198.679013904666393677352399438474,6.596037041713999181032057198315421,=I2*365/G2
2022-01-18,GRPFT,ETH,10000,206240.3310034676497549702305284402,2135.369214218268368056645526391098,21.35369214218268368056645526391098,=I2*365/G2
2022-01-18,ARTM,USDT,3000,38820.76980300000000000000000000001,2121.589704,6.364769112,=I2*365/G2
2022-01-18,DEPO,ETH,10000,16500.31784594216933477787498893522,2120.489157360887635604373508325021,21.20489157360887635604373508325021,=I2*365/G2
2022-01-18,YCO,ETH,3000,11656.03164956044637217056050204627,2114.417617534723081931810553382573,6.343252852604169245795431660147719,=I2*365/G2
2022-01-18,ARTM,ETH,3000,8981.034209935691697611875918305171,2087.518136096006694607042666913778,6.262554408288020083821128000741334,=I2*365/G2
2022-01-18,GET,ETH,10000,27265.06882963963755475969861945992,2086.617181833324382049594721914976,20.86617181833324382049594721914976,=I2*365/G2
2022-01-18,X8X,ETH,3000,25948.66748273227647037089096747372,2081.066784001402553249908349462972,6.243200352004207659749725048388916,=I2*365/G2
2022-01-18,BOBA,ETH,3000,124977.2909463205002805363504126798,2079.342594529737607575311113127748,6.238027783589212822725933339383243,=I2*365/G2
2022-01-18,MTG,ETH,3000,50685.928735382240220681207263309,2069.01321137967594823185013029298,6.20703963413902784469555039087894,=I2*365/G2
2022-01-18,DFM,ETH,500,6714.706695385591475164987290919065,1988.317298429446057622082004769771,0.9941586492147230288110410023848857,=I2*365/G2
2022-01-18,DAI,MKR,3000,214295.7657322471027986535761261756,1979.83860272250450191431690939358,5.93951580816751350574295072818074,=I2*365/G2
2022-01-18,BUSD,ETH,10000,76335.57430424960074425389942720577,1969.780513242674882726661566469646,19.69780513242674882726661566469646,=I2*365/G2
2022-01-18,SILV,ETH,10000,456962.4537203231358910167662100091,1964.647353253261240061488470181222,19.64647353253261240061488470181222,=I2*365/G2
